ANO_INGRESSO,ANO_EVASAO,ID_SEXO,ID_ETNIA,INGRESSO,COTA,CHAMADA,SITUACAO,NOME_CURSO_AJUSTADO,TURNO_CURSO,SIGLA_CENTRO,DURACAO,CENSURA,TEMPO
2016,,1,2,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,6.0
2016,2020.0,2,1,SiSU,Escola Pública,Chamada,Conclusão,Engenharia Aeroespacial,D,CT,5.0,1,4.0
2016,,2,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,6.0
2016,2019.0,2,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2016,2019.0,1,1,SiSU,PCD,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2016,2017.0,2,1,SiSU,Escola Pública,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2016,,1,1,SiSU,Escola Pública,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,6.0
2016,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,6.0
2016,,1,1,SiSU,Escola Pública,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,6.0
2016,,1,1,SiSU,Escola Pública,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,6.0
2016,2017.0,2,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2016,2018.0,2,4,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2016,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,6.0
2016,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,6.0
2016,2021.0,1,1,SiSU,Universal,Chamada,Conclusão,Engenharia Aeroespacial,D,CT,5.0,1,5.0
2016,,1,1,Vestibular,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,6.0
2016,2019.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2016,2020.0,1,4,SiSU,Universal,Chamada,Conclusão,Engenharia Aeroespacial,D,CT,5.0,1,4.0
2016,,1,1,SiSU,Escola Pública,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,6.0
2016,2017.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2016,2016.0,1,4,SiSU,Escola Pública,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2016,2017.0,1,1,SiSU,Escola Pública,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2016,2019.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2016,2018.0,1,6,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2016,2020.0,1,6,SiSU,Universal,Chamada,Conclusão,Engenharia Aeroespacial,D,CT,5.0,1,4.0
2016,,1,1,SiSU,Escola Pública,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,6.0
2016,,2,4,Vestibular,Social,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,6.0
2016,2018.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2016,2019.0,1,1,Vestibular,Social,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2017,,1,4,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,2019.0,1,4,SiSU,Racial,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2017,,2,1,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,,1,6,SiSU,Social,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,2017.0,1,1,SiSU,Universal,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2017,2021.0,1,1,Processo Seletivo Seriado,Universal,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2017,2017.0,1,6,SiSU,Racial,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2017,2017.0,2,4,Processo Seletivo Seriado,Social e Racial,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2017,,2,1,Processo Seletivo Seriado,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,,1,1,Processo Seletivo Seriado,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,2018.0,2,1,SiSU,Social,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2017,,1,1,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,,1,1,Processo Seletivo Seriado,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,2021.0,1,1,SiSU,Universal,Chamada,Conclusão,Engenharia Aeroespacial,D,CT,5.0,1,4.0
2017,,2,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,2019.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2017,2020.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2017,2019.0,2,1,Processo Seletivo Seriado,Escola Pública,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2017,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,2018.0,1,1,SiSU,Social,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2017,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,2019.0,1,1,SiSU,Racial,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2017,,1,1,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,2021.0,1,6,SiSU,Social,Chamada,Conclusão,Engenharia Aeroespacial,D,CT,5.0,1,4.0
2017,2019.0,1,1,SiSU,Racial,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2017,,2,4,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,2017.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2017,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,2020.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2017,,1,4,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,2018.0,1,1,SiSU,Racial,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2017,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2017,2019.0,2,1,SiSU,Racial,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2017,2021.0,1,1,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2017,2019.0,1,1,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2017,,1,1,Reingresso,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,5.0
2018,,1,4,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,4,SiSU,Social,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,1,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2018.0,1,6,SiSU,Universal,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2018,,2,1,SiSU,Social,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,2,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2019.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,2,1,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,2,1,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2018.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2018,2019.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,2020.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2018,,2,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2018.0,1,4,SiSU,Social,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2018,2019.0,1,1,SiSU,Universal,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,,1,1,SiSU,Social,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,1,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2019.0,2,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,2,4,SiSU,Social,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2018.0,1,1,Reingresso,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2018,,1,6,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,1,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2019.0,1,1,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2018.0,1,1,SiSU,Universal,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2018,,1,4,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,1,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2018.0,1,1,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2018,2019.0,1,1,SiSU,Racial,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,,2,4,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2021.0,1,1,Transferências,Sem informação,Listão,Conclusão,Engenharia Aeroespacial,D,CT,5.0,1,3.0
2018,2019.0,1,4,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,,1,1,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,2,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2019.0,1,6,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,2019.0,1,1,Reingresso,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,2,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2019.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,2019.0,1,1,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,2020.0,1,1,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2018,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2022.0,1,1,SiSU,Racial,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,1,Reingresso,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2019.0,1,1,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2019.0,2,1,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,2019.0,2,1,Reingresso,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2019,2019.0,1,1,SiSU,Universal,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2018,2019.0,1,4,Reingresso,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2018,,2,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2019,,2,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2018,,1,1,Reingresso,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,2021.0,1,2,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2018,,1,4,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2018,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,4.0
2019,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,4,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2018,2020.0,1,1,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2019,,1,1,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,4,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,2019.0,1,1,Reingresso,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2019,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,2,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,2,1,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,4,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,2019.0,1,1,SiSU,PCD,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2019,,1,1,SiSU,Social,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,4,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Social,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,2,6,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,2021.0,1,1,SiSU,Racial,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2019,,1,4,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,2,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,2,6,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,2020.0,2,4,SiSU,Social,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2019,,1,4,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,4,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,2,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,2022.0,1,2,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,4,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,2,1,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,2020.0,2,4,SiSU,Universal,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2019,,2,4,Reingresso,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,2021.0,1,1,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,2,4,Reingresso,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,3.0
2019,2020.0,2,1,Transferências,Sem informação,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2020,,2,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,6,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,6,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,4,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,Reingresso,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,6,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,4,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,Reingresso,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,4,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,2021.0,1,1,SiSU,Universal,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2020,2020.0,1,1,SiSU,Universal,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2020,,1,6,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,2020.0,1,6,SiSU,Social,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2020,2021.0,1,1,SiSU,Racial,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2020,,1,6,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,4,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,6,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,2020.0,1,1,SiSU,Social,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2020,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,6,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,6,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,2021.0,1,1,SiSU,Racial,Chamada,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2020,,1,1,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,1,SiSU,Social,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,1,1,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2020,,2,2,Transferências,Sem informação,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,2.0
2021,,2,4,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2021,,1,1,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2021,,1,1,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2021,,1,1,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2021,,1,4,SiSU,Universal,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2021,,1,1,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2021,,1,1,SiSU,Racial,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2021,,1,1,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2021,2021.0,2,1,SiSU,Universal,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,0.0
2021,,1,6,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2021,,1,1,SiSU,Universal,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2021,,2,1,SiSU,Social,Listão,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2021,2022.0,1,1,SiSU,Universal,Listão,Desistência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
2021,,2,4,SiSU,Racial,Chamada,Permanência,Engenharia Aeroespacial,D,CT,5.0,0,1.0
